C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_05_250.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_05_250.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_05_250.jpg, 0, 0, 0, 16.62842
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_05_354.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_05_354.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_05_354.jpg, 0, 0, 0, 15.9169
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_05_456.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_05_456.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_05_456.jpg, 0, 0, 0, 15.72867
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_05_560.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_05_560.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_05_560.jpg, 0, 0, 0, 16.12642
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_05_662.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_05_662.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_05_662.jpg, -0.0483783, 0.0188418, 0, 15.44232
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_05_769.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_05_769.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_05_769.jpg, -0.344619, 0.3150825, 0, 15.84316
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_05_872.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_05_872.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_05_872.jpg, -0.3726189, 0.468837, 0, 15.91037
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_05_977.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_05_977.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_05_977.jpg, -0.02058659, 0.1168047, 0, 15.98997
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_06_078.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_06_078.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_06_078.jpg, 0, 0, 0, 16.34107
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_06_179.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_06_179.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_06_179.jpg, 0, 0, 0, 15.64555
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_06_279.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_06_279.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_06_279.jpg, 0, 0, 0, 16.0282
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_06_384.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_06_384.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_06_384.jpg, 0, 0.190074, 0, 15.36698
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_06_487.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_06_487.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_06_487.jpg, 0, 0.5008712, 0, 16.13057
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_06_590.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_06_590.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_06_590.jpg, 0, 0.7926216, 0, 16.38689
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_06_693.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_06_693.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_06_693.jpg, 0, 0.4860023, 0, 17.33989
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_06_800.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_06_800.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_06_800.jpg, 0, 0.1268204, 0, 17.61751
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_06_900.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_06_900.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_06_900.jpg, 0, 0, 0, 16.9669
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_07_001.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_07_001.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_07_001.jpg, 0, 0, 0, 17.32859
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_07_104.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_07_104.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_07_104.jpg, 0, 0, 0, 16.61717
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_07_205.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_07_205.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_07_205.jpg, 0, 0, 0, 16.98869
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_07_306.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_07_306.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_07_306.jpg, 0, 0, 0, 16.27542
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_07_410.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_07_410.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_07_410.jpg, 0, 0.0766611, 0, 16.65719
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_07_510.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_07_510.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_07_510.jpg, 0, 0.3851811, 0, 16.26909
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_07_611.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_07_611.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_07_611.jpg, 0, 0.5469813, 0, 17.16623
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_07_716.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_07_716.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_07_716.jpg, 0, 0.2057483, 0, 17.56766
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_07_819.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_07_819.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_07_819.jpg, 0, 0, 0, 16.96873
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_07_923.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_07_923.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_07_923.jpg, 0, 0, 0, 17.32919
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_08_028.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_08_028.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_08_028.jpg, -0.172485, 0, 0, 16.61942
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_08_129.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_08_129.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_08_129.jpg, -0.3992122, 0, 0, 16.88822
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_08_232.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_08_232.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_08_232.jpg, -0.09905613, 0, 0, 16.18739
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_08_334.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_08_334.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_08_334.jpg, 0, 0, 0, 16.54691
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_08_435.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_08_435.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_08_435.jpg, 0, 0.1926192, 0, 15.90446
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_08_537.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_08_537.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_08_537.jpg, 0, 0.5552682, 0, 16.43148
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_08_640.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_08_640.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_08_640.jpg, 0, 0.8653043, 0, 17.41462
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_08_740.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_08_740.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_08_740.jpg, 0, 0.6564897, 0, 17.93927
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_08_842.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_08_842.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_08_842.jpg, 0.2002671, 0.3687105, 0, 18.637
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_08_943.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_08_943.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_08_943.jpg, 0, 0.06421196, 0, 18.35205
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_09_044.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_09_044.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_09_044.jpg, 0, 0, 0, 18.59208
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_09_151.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_09_151.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_09_151.jpg, 0, 0.020751, 0, 17.91597
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_09_256.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_09_256.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_09_256.jpg, 0, 0.3734127, 0, 18.05277
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_09_648.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_09_648.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_09_648.jpg, 0, 0, 0, 17.45344
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_09_749.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_09_749.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_09_749.jpg, 0, 0, 0, 17.79691
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_09_853.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_09_853.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_09_853.jpg, 0, 0, 0, 17.58657
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_09_957.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_09_957.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_09_957.jpg, 0, 0, 0, 16.87799
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_10_063.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_10_063.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_10_063.jpg, 0, 0, 0, 17.24147
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_10_166.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_10_166.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_10_166.jpg, 0, 0, 0, 16.52938
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_10_267.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_10_267.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_10_267.jpg, 0, 0.039138, 0, 16.90117
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_10_369.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_10_369.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_10_369.jpg, 0, 0.3445068, 0, 16.46082
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_10_470.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_10_470.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_10_470.jpg, 0, 0.212238, 0, 17.17163
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_10_571.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_10_571.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_10_571.jpg, 0, 0, 0, 16.58352
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_10_673.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_10_673.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_10_673.jpg, 0, 0, 0, 16.3803
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_10_779.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_10_779.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_10_779.jpg, 0, 0, 0, 16.75923
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_10_879.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_10_879.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_10_879.jpg, 0, 0, 0, 16.04641
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_10_984.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_10_984.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_10_984.jpg, 0, 0, 0, 16.43435
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_11_086.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_11_086.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_11_086.jpg, 0, 0.1978386, 0, 15.78434
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_11_188.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_11_188.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_11_188.jpg, 0, 0.506496, 0, 16.51954
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_11_293.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_11_293.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_11_293.jpg, 0, 0.6958944, 0, 17.30718
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_11_396.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_11_396.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_11_396.jpg, 0, 0.3881023, 0, 17.44287
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_11_498.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_11_498.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_11_498.jpg, 0, 0.07992433, 0, 17.95187
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_11_599.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_11_599.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_11_599.jpg, 0, 0, 0, 17.28851
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_11_701.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_11_701.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_11_701.jpg, 0, 0, 0, 17.63848
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_11_807.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_11_807.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_11_807.jpg, 0, 0, 0, 16.93043
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_11_912.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_11_912.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_11_912.jpg, 0, 0, 0, 17.29226
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_12_016.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_12_016.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_12_016.jpg, 0, 0.3689775, 0, 17.31974
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_12_118.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_12_118.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_12_118.jpg, 0, 0.6778495, 0, 17.41097
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_12_220.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_12_220.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_12_220.jpg, 0, 0.390019, 0, 18.23092
C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\center_2023_12_05_22_49_12_321.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\left_2023_12_05_22_49_12_321.jpg, C:\Users\Amit Gali\Desktop\SDC_ADL\Data\IMG\right_2023_12_05_22_49_12_321.jpg, 0, 0.08742216, 0, 17.94391
